1759745757.031,121557.031,619511.0,5806174.96,41.47,-89.69999999999997,7.00000000000001,3.399999999999992,,1
1759745757.235,121557.235,619511.0,5806174.96,41.47,-89.69999999999997,7.00000000000001,3.399999999999992,,1
1759745757.451,121557.451,619511.0,5806174.96,41.47,-89.69999999999997,7.00000000000001,3.399999999999992,,1
1759745757.655,121557.655,619511.0,5806174.96,41.47,-89.69999999999997,7.00000000000001,3.399999999999992,,1
1759745757.857,121557.857,619511.0,5806174.96,41.47,-89.69999999999997,7.00000000000001,3.399999999999992,,1
1759745758.06,121558.060,619511.0,5806174.96,41.47,-89.69999999999997,7.00000000000001,3.399999999999992,,1
1759745758.263,121558.263,619511.0,5806174.96,41.47,-89.69999999999997,7.00000000000001,3.399999999999992,,1
1759745758.465,121558.465,619511.0,5806174.96,41.47,-89.69999999999997,7.00000000000001,3.399999999999992,,1
1759745758.682,121558.682,619511.0,5806174.96,41.47,-89.69999999999997,7.00000000000001,3.399999999999992,,1
1759745758.883,121558.883,619511.0,5806174.96,41.47,-89.69999999999997,7.00000000000001,3.399999999999992,,1
1759745759.085,121559.085,619511.0,5806174.96,41.47,-89.69999999999997,7.00000000000001,3.399999999999992,,1
1759745759.288,121559.288,619511.0,5806174.96,41.47,-90.7,2.5000000000000098,2.6999999999999846,,1
1759745759.491,121559.491,619511.0,5806174.96,41.47,-91.60000000000001,0.9999999999999887,2.2000000000000157,,1
1759745759.694,121559.694,619510.97,5806174.97,41.46,-90.60000000000001,1.8999999999999964,2.5999999999999908,,1
1759745759.912,121559.912,619510.77,5806174.98,41.47,-89.80000000000001,1.900000000000009,3.2000000000000046,,1
1759745760.115,121600.115,619510.66,5806174.97,41.48,-91.19999999999997,1.8000000000000025,3.2999999999999985,,1
1759745760.317,121600.317,619510.56,5806174.95,41.48,-90.49999999999997,1.1000000000000079,2.9999999999999916,,1
1759745760.519,121600.519,619510.4,5806174.96,41.48,-89.89999999999995,2.0999999999999965,2.7999999999999785,,1
1759745760.721,121600.721,619510.18,5806174.95,41.47,-89.80000000000001,2.70000000000001,2.9999999999999916,,1
1759745760.937,121600.937,619509.98,5806174.96,41.47,-90.19999999999999,4.1,3.2999999999999985,,1
1759745761.138,121601.138,619509.72,5806174.96,41.47,-92.10000000000008,4.9,3.600000000000005,,1
1759745761.339,121601.339,619509.56,5806174.89,41.49,-93.00000000000001,4.300000000000012,3.800000000000018,,1
1759745761.539,121601.539,619509.3,5806174.82,41.5,-91.30000000000003,5.300000000000014,3.2000000000000046,,1
1759745761.539,121601.539,619509.3,5806174.82,41.5,-89.89999999999995,3.0000000000000044,2.900000000000023,,1
1759745761.757,121601.757,619509.22,5806174.86,41.49,-91.60000000000001,2.8999999999999977,4.199999999999993,,1
1759745761.96,121601.960,619509.1,5806174.94,41.46,-91.60000000000001,2.800000000000004,2.900000000000023,,1
1759745762.163,121602.163,619508.88,5806174.87,41.5,-92.89999999999998,1.900000000000009,2.100000000000022,,1
1759745762.367,121602.367,619508.75,5806174.84,41.5,-91.19999999999997,2.8999999999999977,3.399999999999992,,1
1759745762.57,121602.570,619508.75,5806174.84,41.5,-91.19999999999997,2.8999999999999977,3.399999999999992,,1
1759745762.775,121602.775,619508.52,5806174.89,41.45,-90.7,2.0000000000000027,4.1,,1
1759745762.977,121602.977,619508.33,5806174.92,41.49,-92.89999999999998,2.2000000000000157,2.4999999999999973,,1
1759745763.179,121603.179,619508.16,5806174.85,41.51,-90.19999999999999,2.2000000000000033,2.4999999999999973,,1
1759745763.396,121603.396,619507.73,5806174.87,41.49,-90.0,4.500000000000012,5.1999999999999815,,1
1759745763.598,121603.598,619507.44,5806174.88,41.47,-91.50000000000001,3.4999999999999987,4.399999999999981,,1
1759745763.801,121603.801,619507.31,5806174.86,41.49,-91.30000000000003,3.900000000000012,3.500000000000011,,1
1759745764.003,121604.003,619507.11,5806174.8,41.48,-89.60000000000002,4.400000000000019,3.2999999999999985,,1
1759745764.205,121604.205,619506.89,5806174.81,41.47,-89.80000000000001,4.000000000000005,3.5999999999999797,,1
1759745764.409,121604.409,619506.72,5806174.81,41.49,-87.39999999999996,4.300000000000012,3.399999999999992,,1
1759745764.626,121604.626,619506.55,5806174.83,41.48,-85.60000000000002,4.7,3.2999999999999985,,1
1759745764.83,121604.830,619506.32,5806174.84,41.48,-85.39999999999998,3.800000000000005,2.5999999999999908,,1
1759745765.031,121605.031,619506.18,5806174.83,41.48,-84.69999999999997,5.1000000000000005,1.699999999999996,,1
1759745765.231,121605.231,619505.94,5806174.85,41.45,-84.39999999999999,4.600000000000007,2.4000000000000035,,1
1759745765.434,121605.434,619505.78,5806174.87,41.46,-85.69999999999996,5.000000000000007,3.000000000000017,,1
1759745765.651,121605.651,619505.58,5806174.88,41.46,-86.30000000000003,4.400000000000019,3.600000000000005,,1
1759745765.854,121605.854,619505.43,5806174.9,41.48,-88.69999999999997,4.1,3.499999999999986,,1
1759745766.056,121606.056,619505.3,5806174.89,41.47,-90.29999999999998,4.900000000000014,3.399999999999992,,1
1759745766.26,121606.260,619505.07,5806174.87,41.47,-88.60000000000004,4.400000000000007,3.399999999999992,,1
1759745766.463,121606.463,619504.93,5806174.87,41.47,-88.60000000000004,6.199999999999996,3.399999999999992,,1
1759745766.665,121606.665,619504.67,5806174.88,41.46,-88.69999999999997,5.200000000000007,3.699999999999999,,1
1759745766.882,121606.882,619504.67,5806174.88,41.46,-88.6000000000001,4.800000000000007,3.7999999999999927,,1
1759745767.085,121607.085,619504.37,5806174.89,41.48,-90.1,5.900000000000002,3.2999999999999985,,1
1759745767.288,121607.288,619504.11,5806174.88,41.48,-90.29999999999998,4.3,3.399999999999992,,1
1759745767.489,121607.489,619503.98,5806174.87,41.48,-88.80000000000003,6.100000000000002,4.199999999999993,,1
1759745767.692,121607.692,619503.77,5806174.88,41.47,-86.60000000000001,6.100000000000002,4.199999999999993,,1
1759745767.894,121607.894,619503.55,5806174.89,41.48,-86.60000000000001,3.600000000000005,2.0000000000000027,,1
1759745768.098,121608.098,619503.49,5806174.87,41.49,-85.1,5.300000000000014,1.2000000000000017,,1
1759745768.315,121608.315,619503.15,5806174.9,41.46,-85.80000000000001,3.2000000000000046,2.0000000000000284,,1
1759745768.516,121608.516,619503.03,5806174.93,41.45,-87.69999999999999,3.300000000000011,2.3000000000000096,,1
1759745768.718,121608.718,619502.84,5806174.9,41.5,-86.60000000000001,3.500000000000011,1.8999999999999837,,1
1759745768.921,121608.921,619502.72,5806174.9,41.47,-86.89999999999999,3.099999999999998,1.8999999999999837,,1
1759745769.123,121609.123,619502.48,5806174.93,41.47,-88.10000000000002,4.1,2.3000000000000096,,1
1759745769.341,121609.341,619502.34,5806174.95,41.49,-89.60000000000002,3.0000000000000044,3.000000000000017,,1
1759745769.544,121609.544,619502.1,5806174.91,41.48,-90.0,5.100000000000014,2.5999999999999908,,1
1759745769.744,121609.744,619501.89,5806174.93,41.46,-90.0,4.100000000000012,2.8999999999999977,,1
1759745769.744,121609.744,619501.89,5806174.93,41.46,-90.8,5.999999999999996,3.2999999999999985,,1
1759745769.947,121609.947,619501.64,5806174.92,41.47,-90.89999999999999,5.300000000000001,3.700000000000024,,1
1759745770.149,121610.149,619501.64,5806174.92,41.47,-91.79999999999998,5.000000000000007,3.499999999999986,,1
1759745770.366,121610.366,619501.28,5806174.91,41.47,-91.79999999999998,4.599999999999993,2.5999999999999908,,1
1759745770.568,121610.568,619501.1,5806174.87,41.47,-92.19999999999996,4.000000000000005,2.70000000000001,,1
1759745770.77,121610.770,619500.96,5806174.87,41.46,-92.19999999999996,4.000000000000005,2.70000000000001,,1
1759745770.972,121610.972,619500.96,5806174.87,41.46,-92.19999999999996,3.600000000000005,3.2999999999999985,,1
1759745771.174,121611.174,619500.56,5806174.89,41.46,-93.69999999999997,5.000000000000007,3.699999999999999,,1
1759745771.391,121611.391,619500.56,5806174.89,41.46,-94.69999999999996,5.000000000000007,3.700000000000024,,1
1759745771.595,121611.595,619500.36,5806174.83,41.5,-94.80000000000001,4.2000000000000055,2.800000000000004,,1
1759745771.796,121611.796,619500.19,5806174.77,41.49,-94.09999999999995,4.2000000000000055,2.800000000000004,,1
1759745772.0,121612.000,619499.99,5806174.79,41.47,-91.99999999999997,4.599999999999993,3.2000000000000046,,1
1759745772.202,121612.202,619499.88,5806174.84,41.47,-92.39999999999995,3.699999999999986,2.4999999999999973,,1
1759745772.404,121612.404,619499.66,5806174.79,41.5,-93.3,4.9,3.699999999999999,,1
1759745772.62,121612.620,619499.54,5806174.76,41.48,-90.8,4.500000000000012,4.000000000000005,,1
1759745772.823,121612.823,619499.29,5806174.76,41.47,-90.8,5.20000000000002,3.2000000000000046,,1
1759745773.024,121613.024,619498.93,5806174.75,41.48,-93.49999999999999,4.900000000000014,1.6000000000000023,,1
1759745773.227,121613.227,619498.93,5806174.75,41.48,-92.89999999999992,4.600000000000019,2.0999999999999965,,1
1759745773.429,121613.429,619498.76,5806174.71,41.46,-90.29999999999998,5.700000000000014,4.000000000000005,,1
1759745773.647,121613.647,619498.64,5806174.75,41.44,-93.2,4.9,3.5999999999999797,,1
1759745773.851,121613.851,619498.42,5806174.79,41.46,-93.2,2.8999999999999977,2.0999999999999965,,1
1759745774.054,121614.054,619498.22,5806174.7,41.49,-91.39999999999996,3.800000000000005,1.7999999999999898,,1
1759745774.257,121614.257,619498.22,5806174.7,41.49,-89.89999999999995,3.2000000000000046,1.8999999999999837,,1
1759745774.457,121614.457,619497.91,5806174.7,41.47,-90.0,1.8000000000000154,2.0000000000000027,,1
1759745774.66,121614.660,619497.86,5806174.7,41.5,-90.0,4.200000000000019,1.5000000000000084,,1
1759745774.863,121614.863,619497.61,5806174.68,41.51,-89.60000000000002,3.7000000000000117,1.0999999999999825,,1
1759745775.08,121615.080,619497.48,5806174.66,41.51,-89.39999999999999,2.2999999999999967,1.699999999999996,,1
1759745775.283,121615.283,619497.46,5806174.68,41.49,-90.49999999999997,4.400000000000007,2.70000000000001,,1
1759745775.485,121615.485,619497.25,5806174.69,41.51,-90.1,3.600000000000005,3.1000000000000107,,1
1759745775.688,121615.688,619497.15,5806174.68,41.53,-90.39999999999998,4.000000000000005,2.4000000000000035,,1
1759745775.89,121615.890,619496.99,5806174.63,41.53,-89.69999999999997,3.900000000000012,1.8999999999999837,,1
1759745776.094,121616.094,619496.88,5806174.6,41.53,-90.99999999999999,5.000000000000007,1.9999999999999774,,1
1759745776.312,121616.312,619496.56,5806174.65,41.52,-91.89999999999998,5.700000000000002,3.2000000000000046,,1
1759745776.515,121616.515,619496.46,5806174.64,41.54,-90.7,5.900000000000002,4.299999999999987,,1
1759745776.717,121616.717,619496.35,5806174.58,41.55,-91.69999999999999,7.099999999999991,3.399999999999992,,1
1759745776.923,121616.923,619496.3,5806174.59,41.53,-92.19999999999996,7.300000000000004,2.0000000000000027,,1
1759745777.127,121617.127,619496.25,5806174.62,41.51,-91.30000000000003,7.999999999999998,2.8999999999999977,,1
1759745777.328,121617.328,619496.26,5806174.61,41.54,-91.99999999999997,7.399999999999998,3.6999999999999735,,1
1759745777.531,121617.531,619496.3,5806174.59,41.54,-91.50000000000001,6.3000000000000025,3.000000000000017,,1
1759745777.735,121617.735,619496.31,5806174.62,41.53,-91.79999999999998,5.300000000000014,3.000000000000017,,1
1759745777.952,121617.952,619496.33,5806174.61,41.53,-92.39999999999995,5.300000000000001,3.2999999999999985,,1
1759745777.952,121617.952,619496.33,5806174.61,41.53,-91.50000000000001,5.500000000000014,3.2000000000000046,,1
1759745778.154,121618.154,619496.32,5806174.6,41.54,-91.89999999999998,5.500000000000002,2.8999999999999977,,1
1759745778.355,121618.355,619496.32,5806174.6,41.53,-90.29999999999998,5.300000000000001,3.2000000000000046,,1
1759745778.557,121618.557,619496.33,5806174.61,41.55,-89.89999999999995,4.100000000000012,3.000000000000017,,1
1759745778.758,121618.758,619496.33,5806174.6,41.56,-90.7,3.099999999999998,2.4999999999999973,,1
1759745778.977,121618.977,619496.34,5806174.61,41.56,-90.7,3.099999999999998,2.4999999999999973,,1
1759745779.18,121619.180,619496.3,5806174.63,41.55,-90.79999999999995,2.4000000000000035,3.0999999999999854,,1
1759745779.381,121619.381,619496.24,5806174.6,41.56,-90.8,2.5000000000000098,3.2000000000000046,,1
1759745779.584,121619.584,619496.14,5806174.57,41.56,-90.0,1.900000000000009,2.800000000000004,,1
1759745779.786,121619.786,619496.06,5806174.6,41.56,-87.59999999999995,2.1000000000000094,2.800000000000004,,1
1759745779.989,121619.989,619495.91,5806174.6,41.55,-87.30000000000001,2.1000000000000094,2.7999999999999785,,1
1759745780.208,121620.208,619495.84,5806174.61,41.57,-86.89999999999999,2.4999999999999973,2.3000000000000096,,1
1759745780.41,121620.410,619495.7,5806174.58,41.57,-86.30000000000003,3.1000000000000107,1.8999999999999837,,1
1759745780.613,121620.613,619495.52,5806174.57,41.56,-86.89999999999999,3.200000000000017,2.2000000000000157,,1
1759745780.815,121620.815,619495.39,5806174.58,41.57,-87.69999999999999,3.4999999999999987,2.8000000000000296,,1
1759745781.018,121621.018,619495.23,5806174.6,41.56,-87.69999999999999,4.500000000000012,4.1,,1
1759745781.222,121621.222,619495.06,5806174.61,41.57,-87.29999999999997,5.800000000000008,3.8999999999999866,,1
1759745781.423,121621.423,619494.85,5806174.61,41.57,-87.19999999999997,3.900000000000012,3.2999999999999985,,1
1759745781.642,121621.642,619494.8,5806174.6,41.56,-87.89999999999998,1.8999999999999964,2.4000000000000035,,1
1759745781.844,121621.844,619494.78,5806174.56,41.56,-87.89999999999992,2.7999999999999914,2.0000000000000027,,1
1759745782.047,121622.047,619494.59,5806174.58,41.56,-87.90000000000003,0.8000000000000012,3.600000000000005,,1
1759745782.251,121622.251,619494.56,5806174.61,41.58,-87.6,1.4000000000000148,4.000000000000005,,1
1759745782.454,121622.454,619494.56,5806174.61,41.58,-87.39999999999996,2.5000000000000098,3.2999999999999985,,1
1759745782.657,121622.657,619494.42,5806174.62,41.6,-88.69999999999997,3.0000000000000044,2.2000000000000157,,1
1759745782.858,121622.858,619494.21,5806174.58,41.59,-87.99999999999997,4.100000000000012,2.6999999999999846,,1
1759745783.077,121623.077,619494.02,5806174.57,41.59,-87.6,4.9,3.2000000000000046,,1
1759745783.278,121623.278,619493.61,5806174.6,41.56,-87.6,5.1000000000000005,2.5999999999999908,,1
1759745783.48,121623.480,619493.45,5806174.61,41.58,-86.89999999999999,4.199999999999993,2.800000000000004,,1
1759745783.681,121623.681,619493.45,5806174.61,41.58,-86.0,4.5,2.5999999999999908,,1
1759745783.883,121623.883,619493.15,5806174.63,41.56,-87.6,3.600000000000005,2.900000000000023,,1
1759745784.102,121624.102,619493.02,5806174.61,41.57,-87.19999999999997,3.4999999999999987,2.70000000000001,,1
1759745784.303,121624.303,619492.9,5806174.6,41.58,-86.10000000000004,4.2000000000000055,3.2999999999999985,,1
1759745784.508,121624.508,619492.59,5806174.67,41.57,-87.79999999999998,3.600000000000018,3.900000000000012,,1
1759745784.711,121624.711,619492.34,5806174.61,41.6,-87.69999999999995,5.900000000000002,2.9999999999999916,,1
1759745784.912,121624.912,619492.2,5806174.57,41.59,-87.69999999999999,4.400000000000007,1.699999999999996,,1
1759745785.116,121625.116,619492.1,5806174.58,41.57,-87.89999999999998,4.300000000000012,1.699999999999996,,1
1759745785.333,121625.333,619492.1,5806174.58,41.57,-88.69999999999997,5.4000000000000075,2.800000000000004,,1
1759745785.536,121625.536,619491.9,5806174.63,41.57,-89.39999999999999,3.699999999999999,4.600000000000019,,1
1759745785.742,121625.742,619491.68,5806174.54,41.63,-89.10000000000001,3.899999999999999,3.2999999999999985,,1
1759745785.943,121625.943,619491.47,5806174.53,41.6,-88.39999999999995,5.599999999999995,0.8999999999999949,,1
1759745786.143,121626.143,619491.36,5806174.6,41.57,-87.6,3.699999999999999,1.300000000000021,,1
1759745786.143,121626.143,619491.36,5806174.6,41.57,-88.80000000000007,3.0000000000000044,3.8999999999999866,,1
1759745786.343,121626.343,619491.26,5806174.65,41.57,-89.80000000000001,3.400000000000005,3.900000000000012,,1
1759745786.561,121626.561,619491.11,5806174.59,41.62,-88.49999999999999,3.0000000000000044,2.4999999999999973,,1
1759745786.763,121626.763,619490.94,5806174.55,41.62,-87.69999999999999,3.600000000000005,2.4000000000000035,,1
1759745786.968,121626.968,619490.77,5806174.58,41.6,-88.80000000000003,3.900000000000012,3.499999999999986,,1
1759745787.172,121627.172,619490.57,5806174.65,41.57,-88.80000000000003,3.900000000000012,3.499999999999986,,1
1759745787.376,121627.376,619490.3,5806174.65,41.57,-88.39999999999989,6.200000000000009,3.7999999999999927,,1
1759745787.578,121627.578,619489.98,5806174.64,41.56,-89.09999999999995,7.700000000000005,3.600000000000005,,1
1759745787.781,121627.781,619489.77,5806174.59,41.56,-89.49999999999999,7.899999999999992,2.5999999999999908,,1
1759745787.983,121627.983,619489.62,5806174.52,41.57,-89.80000000000001,7.900000000000005,2.5999999999999908,,1
1759745788.2,121628.200,619489.71,5806174.48,41.59,-88.10000000000002,-1.99999999999999,2.8999999999999977,,1
1759745788.401,121628.401,619489.86,5806174.58,41.56,-87.69999999999999,-0.29999999999999405,3.399999999999992,,1
1759745788.603,121628.603,619489.64,5806174.63,41.57,-90.39999999999998,0.6000000000000009,1.4000000000000148,,1
1759745788.805,121628.805,619489.41,5806174.58,41.58,-90.0,0.6999999999999946,-1.1000000000000079,,1
1759745789.008,121629.008,619489.25,5806174.59,41.53,-87.79999999999998,2.9000000000000106,0.19999999999998755,,1
1759745789.225,121629.225,619488.95,5806174.62,41.54,-88.00000000000003,2.2999999999999967,2.0999999999999965,,1
1759745789.428,121629.428,619488.83,5806174.64,41.56,-89.49999999999999,2.800000000000004,0.9999999999999887,,1
1759745789.631,121629.631,619488.64,5806174.61,41.58,-88.80000000000003,3.300000000000011,-0.19999999999998755,,1
1759745789.832,121629.832,619488.42,5806174.61,41.55,-86.7,3.600000000000005,0.8000000000000012,,1
1759745790.034,121630.034,619488.25,5806174.65,41.53,-88.6000000000001,5.300000000000001,2.8999999999999977,,1
1759745790.253,121630.253,619487.97,5806174.65,41.55,-89.80000000000001,5.399999999999995,2.900000000000023,,1
1759745790.455,121630.455,619487.76,5806174.61,41.56,-89.10000000000001,6.600000000000009,1.4000000000000148,,1
1759745790.66,121630.660,619487.53,5806174.59,41.54,-87.99999999999997,6.900000000000003,1.699999999999996,,1
1759745790.861,121630.861,619487.31,5806174.63,41.5,-88.39999999999995,6.399999999999996,2.3000000000000096,,1
1759745791.063,121631.063,619487.15,5806174.64,41.52,-89.69999999999997,6.80000000000001,2.5999999999999908,,1
1759745791.264,121631.264,619486.95,5806174.62,41.52,-88.39999999999995,6.600000000000009,2.5999999999999908,,1
1759745791.483,121631.483,619486.76,5806174.61,41.51,-88.10000000000002,8.100000000000005,2.6999999999999846,,1
1759745791.684,121631.684,619486.51,5806174.62,41.48,-87.30000000000001,7.40000000000001,1.0999999999999825,,1
1759745791.888,121631.888,619486.31,5806174.6,41.51,-89.09999999999995,3.500000000000011,-0.49999999999999434,,1
1759745792.09,121632.090,619486.36,5806174.54,41.51,-87.69999999999995,3.4999999999999987,-0.49999999999999434,,1
1759745792.293,121632.293,619486.29,5806174.54,41.5,-85.29999999999998,2.2000000000000157,-0.5999999999999881,,1
1759745792.494,121632.494,619486.23,5806174.6,41.5,-86.39999999999992,-1.699999999999996,1.2999999999999954,,1
1759745792.712,121632.712,619486.33,5806174.64,41.53,-86.39999999999992,1.7000000000000088,0.49999999999999434,,1
1759745792.912,121632.912,619485.99,5806174.6,41.54,-86.89999999999999,1.1000000000000079,-0.19999999999998755,,1
1759745793.114,121633.114,619485.99,5806174.6,41.54,-86.8,0.8999999999999949,-0.09999999999999377,,1
1759745793.315,121633.315,619485.91,5806174.59,41.53,-86.8,2.70000000000001,0.49999999999999434,,1
1759745793.518,121633.518,619485.64,5806174.62,41.53,-86.8,2.70000000000001,1.2999999999999954,,1
1759745793.736,121633.736,619485.64,5806174.62,41.53,-86.8,3.400000000000005,1.2000000000000017,,1
1759745793.941,121633.941,619485.43,5806174.59,41.54,-86.60000000000001,3.0000000000000044,0.7000000000000074,,1
1759745794.146,121634.146,619485.43,5806174.59,41.54,-86.39999999999996,4.199999999999993,0.8999999999999949,,1
1759745794.347,121634.347,619485.35,5806174.61,41.54,-86.10000000000004,4.2000000000000055,0.9999999999999887,,1
1759745794.347,121634.347,619485.35,5806174.61,41.54,-86.30000000000003,2.70000000000001,0.7000000000000074,,1
1759745794.55,121634.550,619485.21,5806174.61,41.55,-85.29999999999998,1.6000000000000023,1.699999999999996,,1
1759745794.751,121634.751,619485.17,5806174.63,41.55,-85.69999999999996,0.8000000000000012,2.800000000000004,,1
1759745794.953,121634.953,619485.08,5806174.64,41.56,-86.8,0.6000000000000009,2.5999999999999908,,1
1759745795.169,121635.169,619484.94,5806174.6,41.59,-85.60000000000002,0.4000000000000006,2.3000000000000096,,1
1759745795.371,121635.371,619484.76,5806174.6,41.58,-85.60000000000002,0.4000000000000006,2.3000000000000096,,1
1759745795.573,121635.573,619484.59,5806174.62,41.58,-85.89999999999995,1.7000000000000088,2.2000000000000157,,1
1759745795.776,121635.776,619484.37,5806174.64,41.58,-86.0,3.4999999999999987,2.4000000000000035,,1
1759745795.979,121635.979,619484.22,5806174.67,41.57,-87.69999999999999,3.4999999999999987,2.4000000000000035,,1
1759745796.194,121636.194,619484.05,5806174.65,41.58,-87.39999999999996,2.8999999999999977,2.4999999999999973,,1
1759745796.395,121636.395,619483.89,5806174.65,41.59,-86.39999999999992,3.900000000000012,2.9999999999999916,,1
1759745796.6,121636.600,619483.71,5806174.67,41.58,-86.19999999999999,4.600000000000007,3.399999999999992,,1
